season,season_type,player_id,player_name,position,position_group,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
2023,REG,00-0035631,D.Sample,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,22,27,163,2,0,0,29,173,9,0.496050484,0,5.620689655,0.056485356,0.009692513,0.091512793,0,28.3,50.3
2023,REG,00-0035632,A.Hooker,FS,DB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2,0,0,0,1,2.157933194,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.2,0.2
2023,REG,00-0035639,P.Campbell,WR,WR,0,0,0,0,0,1,8,0,0,0,0,0,-1.526787481,0,,,0,0,0,0,0,0,,0,20,27,104,0,0,0,91,65,2,-22.29717061,0,1.142857143,0.113924051,0.061403509,0.213868532,0,10.4,30.4
2023,REG,00-0035640,D.Metcalf,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,66,119,1114,8,0,0,1529,367,52,42.64521705,0,0.728580772,0.227533461,0.402474335,0.623032226,0,159.4,225.4
2023,REG,00-0035643,J.Simmons,DT,DL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,2,1,0,0,2,0,1,1.158893711,0,1,0.058823529,0.015037594,0.09876161,0,6.2,7.2
2023,REG,00-0035644,N.Fant,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,32,43,414,0,0,0,298,177,16,11.72446957,0,1.389261745,0.093275488,0.084779516,0.199258894,0,41.4,73.4
2023,REG,00-0035645,G.Olszewski,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,0,0,1,1,-1,0,0,-6.185572615,0,0,0.034482759,-0.005847953,0.047630571,1,4,5
2023,REG,00-0035657,D.Harris,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,23,94,1,0,0,9,2.174260498,0,2,2,16,0,0,0,0,16,0,0.534958284,0,0,0.051282051,,,0,17,19
2023,REG,00-0035659,T.McLaurin,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,79,132,1002,4,0,0,1514,350,47,9.272234423,0,0.661822985,0.219633943,0.347566575,0.572747518,0,124.2,203.2
2023,REG,00-0035662,M.Brown,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,23,0,0,0,1,0.850742516,0,51,101,574,4,0,0,1186,164,32,-4.734340495,0,0.483979764,0.249382716,0.374250552,0.636049461,0,83.7,134.7
2023,REG,00-0035664,D.Henderson,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,46,112,2,0,0,5,-11.78632313,0,10,14,103,0,0,0,-9,134,3,-0.922394147,0,-11.44444444,0.12173913,-0.01092233,0.174963065,0,33.5,43.5
2023,REG,00-0035676,A.Brown,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,106,158,1456,7,2,2,1853,473,70,65.87283749,0,0.785752833,0.300952381,0.416123961,0.742715344,0,183.6,289.6
2023,REG,00-0035685,D.Montgomery,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,219,1015,13,2,1,59,10.28340074,1,16,24,117,0,0,0,-19,149,7,-8.179863842,0,-6.157894737,0.065753425,-0.008524002,0.092663336,0,191.2,207.2
2023,REG,00-0035688,T.Pipkins,T,OL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,2,2
2023,REG,00-0035689,D.Knox,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,22,36,186,2,0,0,253,96,13,-12.38797557,1,0.735177866,0.109090909,0.084728734,0.222946478,0,32.6,54.6
2023,REG,00-0035700,J.Jacobs,RB,RB,0,0,0,0,0,1,4,0,0,0,0,0,-1.076406596,0,,,233,805,6,2,1,34,-44.31929159,0,37,54,296,0,1,0,38,293,15,-0.39654858,0,7.789473684,0.141732283,0.012885724,0.221618432,0,144.1,181.1
2023,REG,00-0035703,M.Boykin,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,4,17,0,0,0,19,2,0,-0.724280521,0,0.894736842,0.035087719,0.022170362,0.068150832,0,1.7,4.7
2023,REG,00-0035704,D.Lock,QB,QB,48,76,543,3,3,6,26,0,0,621,305,20,-0.653722791,0,0.874396135,0.048011079,5,14,0,0,0,1,-0.210924542,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,29.12,29.12
2023,REG,00-0035710,D.Jones,QB,QB,108,160,909,2,6,30,167,3,1,1096,440,43,-60.45500421,0,0.829379562,0.025644718,40,206,1,1,0,15,5.83452782,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,56.96,56.96
2023,REG,00-0035715,D.Gore,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,26,0,0,0,1,-1.323632001,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,2.6,2.6
2023,REG,00-0035719,D.Samuel,WR,WR,0,1,0,0,0,0,0,0,0,11,0,0,-0.443187787,0,0,,37,225,5,0,0,13,10.29430918,0,60,89,892,7,1,0,586,527,34,40.88798278,0,1.5221843,0.227621483,0.185736926,0.471448073,0,183.7,243.7
2023,REG,00-0035726,J.Johnson,FB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,12,0,0,0,6,10,0,1.033701342,0,2,0.052631579,0.023809524,0.095614035,0,1.2,2.2
2023,REG,00-0035771,M.Wilcox,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,9,12,56,0,0,0,12,48,2,0.202913597,0,4.666666667,0.038709677,0.007317073,0.063186467,0,5.6,14.6
2023,REG,00-0035806,J.Hasty,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,2,0,0,0,0,24,0,0,-2.368442854,0,0,0.066666667,0.134078212,0.193854749,0,0,0
2023,REG,00-0035831,J.Robinson,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2,0,0,0,0,-0.481721364,0,1,1,-2,0,0,0,-3,1,0,-1.124916391,0,0.666666667,0.028571429,-0.011235955,0.034991974,0,0,1
2023,REG,00-0035859,B.Gillikin,P,SPEC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,10,0,0,0,1,3.481460391,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,1,1
2023,REG,00-0035860,T.Jones,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,26,95,2,0,0,7,1.687857,0,7,10,37,0,0,0,-18,44,1,-4.623583573,0,-2.055555556,0.085470085,-0.030150754,0.107099601,0,25.2,32.2
2023,REG,00-0035889,T.Townsend,P,SPEC,1,1,11,0,0,0,0,0,0,11,0,1,2.439640677,0,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.44,0.44
2023,REG,00-0035924,J.Ward,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,11,0,0,0,1,-1.818419362,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,1.1,1.1
2023,REG,00-0035934,T.Jackson,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,4,9,0,0,0,16,7,0,-2.658063846,1,0.5625,0.051282051,0.034261242,0.100905946,0,2.9,4.9
2023,REG,00-0035956,G.Ricci,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,2,0,0,0,-1,3,0,-0.48964929,0,0,0.032258065,-0.004385965,0.045316921,0,0.2,1.2
2023,REG,00-0035973,P.Taylor,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,32,141,0,0,0,7,-3.305172443,0,11,17,49,0,0,0,-8,59,4,-5.777341605,0,-6.125,0.064885496,-0.004123711,0.094441646,0,19,30
2023,REG,00-0035993,T.Huntley,QB,QB,21,37,203,3,0,4,28,0,0,249,78,13,3.800454755,0,0.815261044,0.040691794,15,55,0,0,0,3,-5.00479881,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,25.62,25.62
2023,REG,00-0036020,S.Ahmed,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,22,61,1,0,0,3,-0.233264476,0,16,23,88,1,0,0,14,109,4,-10.48900784,0,6.285714286,0.092741935,0.008459215,0.145034353,0,26.9,42.9
2023,REG,00-0036032,S.McKeon,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,2,0,0,0,0,13,0,0,-6.453547172,0,0,0.03125,0.023297491,0.063183244,0,0,0
2023,REG,00-0036040,J.Johnson,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,37,59,368,4,0,0,444,145,23,-4.487487906,0,0.828828829,0.141486811,0.127586207,0.301540561,0,60.8,97.8
2023,REG,00-0036124,K.Dorsey,CB,DB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,31,0,0,0,22,9,1,4.143003599,0,1.409090909,0.03125,0.089430894,0.109476626,0,3.1,4.1
2023,REG,00-0036132,B.Bredeson,G,OL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,0,0,0,0,-2,2,0,-1.425781862,0,0,0.03125,-0.018867925,0.033667453,0,0,1
2023,REG,00-0036133,J.Proche,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,5,0,0,0,0,86,0,0,-7.283761017,0,0,0.087719298,0.159554731,0.243267259,0,0,0
2023,REG,00-0036139,R.Dowdle,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,89,361,2,0,0,17,-5.268632877,0,17,22,144,2,0,0,-11,170,6,5.628364018,0,-13.09090909,0.051764706,-0.003998546,0.074848077,0,74.5,91.5
2023,REG,00-0036145,L.Cager,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,5,36,1,0,0,21,27,2,3.254882012,0,1.714285714,0.056179775,0.041257367,0.11314982,0,9.6,13.6
2023,REG,00-0036158,J.Dobbins,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,22,1,0,0,1,-1.840594888,0,2,3,15,0,0,0,3,15,0,0.519200187,0,5,0.142857143,0.028846154,0.234478022,0,9.7,11.7
2023,REG,00-0036165,I.Hodgins,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,21,33,230,3,1,1,269,75,12,3.931588049,0,0.855018587,0.079518072,0.086024944,0.179494569,0,39,60
2023,REG,00-0036176,M.Kinsey,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,6,0,0,0,-2,8,0,-1.066386302,0,0,0.04,-0.015748031,0.048976378,0,0.6,1.6
2023,REG,00-0036182,N.Westbrook-Ikhine,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,28,45,370,3,0,0,552,107,18,19.62626583,1,0.670289855,0.119047619,0.145072273,0.28012202,0,57,85
2023,REG,00-0036187,R.Gilliam,FB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,3,0,0,0,1,2,0,-0.339638097,0,3,0.027777778,0.005988024,0.045858283,0,0.3,1.3
2023,REG,00-0036196,G.Davis,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,-2,0,0,0,0,-0.880379308,0,45,81,746,7,1,1,1223,180,34,23.10176325,1,0.60997547,0.156976744,0.270276243,0.424658486,0,116.4,161.4
2023,REG,00-0036212,T.Tagovailoa,QB,QB,388,560,4624,29,14,29,171,3,0,4283,2177,222,123.5683463,0,1.079617091,0.138658531,35,74,0,9,4,5,-39.12836075,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,272.36,272.36
2023,REG,00-0036223,J.Taylor,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,169,741,7,1,0,42,-10.15900201,0,19,23,153,1,0,0,-21,174,5,3.164589252,0,-7.285714286,0.087121212,-0.011945392,0.122320043,0,137.4,156.4
2023,REG,00-0036232,H.Bryant,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,5,8,0,1,1,4,2.222467598,0,13,20,81,3,0,0,81,35,4,-4.132652572,0,1,0.046620047,0.024508321,0.087085894,0,24.9,37.9
2023,REG,00-0036233,D.Peoples-Jones,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,13,25,155,0,0,0,273,35,7,-3.968731565,0,0.567765568,0.063291139,0.088092933,0.156601762,0,15.5,28.5
2023,REG,00-0036244,C.Parkinson,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,25,34,247,2,0,0,218,86,11,8.381130399,0,1.133027523,0.07816092,0.068510371,0.165198639,0,36.7,61.7
2023,REG,00-0036251,Z.Moss,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,183,794,5,0,0,43,-14.03089296,0,27,37,192,2,0,0,-14,189,10,0.85674181,1,-13.71428571,0.09762533,-0.005721291,0.142433091,0,142.6,169.6
2023,REG,00-0036252,M.Pittman,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,109,156,1152,4,1,0,1227,513,53,25.98378448,2,0.938875306,0.305283757,0.3273746,0.687087856,0,143.2,252.2
2023,REG,00-0036254,C.Johnson,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,11,0,0,0,7,4,1,1.250328632,0,1.571428571,0.033333333,0.026819923,0.068773946,0,1.1,2.1
2023,REG,00-0036259,J.Jennings,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,19,33,265,1,0,0,340,89,12,7.912213971,0,0.779411765,0.101851852,0.127055306,0.241716492,0,32.5,51.5
2023,REG,00-0036261,B.Aiyuk,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,75,105,1342,7,1,1,1467,362,61,81.79046708,0,0.914792093,0.2402746,0.398966549,0.639688483,0,174.2,249.2
2023,REG,00-0036264,J.Love,QB,QB,372,579,4159,32,11,30,242,5,1,4897,1918,209,85.91758448,2,0.849295487,0.111006007,50,247,4,4,2,16,-6.395560899,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,319.06,319.06
2023,REG,00-0036265,A.Dillon,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,178,613,2,0,0,32,-23.49627605,0,22,28,223,0,0,0,1,231,10,5.780031337,0,223,0.071794872,0.000307314,0.107907428,0,95.6,117.6
2023,REG,00-0036268,L.Shenault,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,12,55,0,0,0,3,-0.212121787,0,10,10,60,0,0,0,-25,85,2,-1.19958016,0,0,0.049019608,-0.017433752,0.061325786,0,11.5,21.5
2023,REG,00-0036269,L.Perine,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,22,77,0,0,0,3,-2.379499252,0,3,5,33,0,0,0,2,32,1,-0.156067042,0,16.5,0.087719298,0.005847953,0.135672515,0,11,14
2023,REG,00-0036271,Q.Watkins,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,15,21,142,1,0,0,245,46,8,-3.315064194,0,0.579591837,0.124260355,0.165764547,0.302425715,0,20.2,35.2
2023,REG,00-0036275,D.Swift,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,229,1049,5,2,0,50,1.914014474,0,39,49,214,1,1,1,27,267,8,-8.933908289,0,7.925925926,0.114485981,0.008076578,0.177382577,0,160.3,199.3
2023,REG,00-0036287,N.Igbinoghene,CB,DB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,1,6,6
2023,REG,00-0036290,C.Kmet,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,2,0,0,0,2,0.803787263,0,73,90,719,6,1,0,557,290,36,32.52244778,0,1.290843806,0.215311005,0.189972715,0.455947408,0,108.1,181.1
2023,REG,00-0036297,D.Evans,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,32,121,1,0,0,10,0.603845582,0,7,12,49,0,0,0,-14,69,2,-5.229140057,0,-3.5,0.081081081,-0.016706444,0.109927111,0,23,30
2023,REG,00-0036309,D.Mooney,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,5,0,0,0,0,-0.762429441,0,31,61,414,1,0,0,630,181,20,-4.804643356,0,0.657142857,0.151364764,0.216643741,0.378697765,0,47.9,78.9
2023,REG,00-0036313,B.Mann,P,SPEC,1,1,28,0,0,0,0,0,0,11,17,1,4.209326546,0,2.545454545,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,1.12,1.12
2023,REG,00-0036322,J.Jefferson,WR,WR,0,1,0,0,0,0,0,0,0,20,0,0,-0.393325771,0,0,,1,-12,0,0,0,0,-1.971624546,0,68,100,1074,5,1,0,1258,260,51,42.82270592,0,0.853736089,0.268096515,0.394110276,0.678021965,0,136.2,204.2
2023,REG,00-0036326,C.Claypool,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,8,21,77,1,0,0,230,25,4,-13.19591155,0,0.334782609,0.096774194,0.147719974,0.248565272,0,13.7,21.7
2023,REG,00-0036328,A.Gibson,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,65,265,1,1,1,13,-6.735830693,0,48,59,389,2,2,1,-2,377,19,0.866365676,0,-194.5,0.105545617,-0.000534045,0.157944594,0,79.4,127.4
2023,REG,00-0036329,A.Davis,SS,DB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,3,0,0,0,1,-0.469531382,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.3,0.3
2023,REG,00-0036331,D.Duvernay,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,15,0,0,0,0,-0.552756739,0,4,9,18,0,0,0,81,17,0,-4.006126745,0,0.222222222,0.059602649,0.062548263,0.133187757,0,3.3,7.3
2023,REG,00-0036332,J.Deguara,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,8,8,65,0,0,0,26,39,3,1.157741246,0,2.5,0.07079646,0.026776519,0.124938254,0,6.5,14.5
2023,REG,00-0036336,A.McFarland,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,11,0,0,0,4,7,1,1.193144901,0,2.75,0.044444444,0.012232416,0.075229358,0,1.1,3.1
2023,REG,00-0036345,K.Osborn,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,48,75,540,3,1,0,659,185,28,6.300214013,0,0.819423369,0.138121547,0.152510993,0.313940015,0,72,120
2023,REG,00-0036355,J.Herbert,QB,QB,297,456,3134,20,7,29,233,3,1,3490,1568,150,26.86385552,1,0.897994269,0.073319126,52,228,3,1,0,16,5.384589101,0,1,1,10,0,0,0,-7,17,1,1.780530917,0,0,0.027027027,-0.02734375,0.021399916,0,233.16,234.16
2023,REG,00-0036358,C.Lamb,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,14,113,2,0,0,6,8.388359139,0,135,181,1749,12,3,1,1722,680,80,102.4669851,1,1.015679443,0.299173554,0.363982245,0.703547902,0,270.2,405.2
2023,REG,00-0036360,C.Edwards-Helaire,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,70,223,1,0,0,12,-14.84164898,0,17,22,188,1,0,0,-54,228,7,3.835840686,0,-3.481481481,0.055555556,-0.026706231,0.064638971,0,53.1,70.1
2023,REG,00-0036364,L.Bowden,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,5,32,0,1,0,3,-0.934402809,0,11,16,83,0,0,0,80,57,2,-2.24849221,0,1.0375,0.063241107,0.043033889,0.124985383,0,11.5,22.5
2023,REG,00-0036370,J.Kelley,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,107,405,2,1,1,21,-26.1540332,0,8,12,32,0,0,0,15,39,0,-5.665135549,0,2.133333333,0.041237113,0.007356547,0.067005253,0,53.7,61.7
2023,REG,00-0036387,J.Reagor,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,17,0,0,0,1,1.220078189,0,7,23,138,0,0,0,359,18,5,-11.38584533,0,0.384401114,0.086466165,0.183819764,0.258373083,1,21.5,28.5
2023,REG,00-0036389,J.Hurts,QB,QB,352,538,3858,23,15,36,222,5,1,4638,1697,185,63.331722,0,0.831824062,0.123842009,157,605,15,4,4,68,21.28859406,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,356.82,356.82
2023,REG,00-0036407,J.Jeudy,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,54,87,758,2,1,0,1109,323,28,16.95277369,0,0.683498647,0.195505618,0.339351285,0.530804327,0,87.8,141.8
2023,REG,00-0036410,T.Higgins,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,42,76,656,5,0,0,973,235,33,26.47402285,0,0.674203494,0.178823529,0.372226473,0.528793825,0,95.6,137.6
2023,REG,00-0036414,C.Akers,RB,RB,0,0,0,0,0,1,7,0,0,0,0,0,-1.51879249,0,,,60,167,2,0,0,12,-4.787883915,0,11,12,70,0,0,0,-13,78,2,1.247238095,0,-5.384615385,0.058252427,-0.010569106,0.079980267,0,35.7,46.7
2023,REG,00-0036415,V.Jefferson,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,4,0,0,0,0,-0.175891825,0,20,43,209,0,0,0,686,25,10,-17.63956228,0,0.304664723,0.095555556,0.182059448,0.270774947,0,21.3,41.3
2023,REG,00-0036422,A.Trautman,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,22,35,204,3,0,0,226,98,10,-1.096095631,0,0.902654867,0.076252723,0.068965517,0.162654947,0,38.4,60.4
2023,REG,00-0036423,A.Okwuegbunam,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,10,0,0,-0.42506694,0,0,0.023809524,0.033444816,0.059125657,0,0,0
2023,REG,00-0036424,B.Hopkins,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,7,78,0,0,0,66,32,3,3.055751291,0,1.181818182,0.055555556,0.060218978,0.125486618,0,7.8,12.8
2023,REG,00-0036425,D.Dallas,RB,RB,0,0,0,0,0,1,0,0,0,0,0,0,-0.517851747,0,,,10,36,0,0,0,2,0.156264331,0,6,9,26,0,0,0,-15,31,1,-7.687290643,0,-1.733333333,0.036144578,-0.007560484,0.048924529,0,6.2,12.2
2023,REG,00-0036427,T.Johnson,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,3,8,1,0,0,16,1,1,1.852269433,0,0.5,0.130434783,0.103896104,0.268379447,0,6.8,8.8
2023,REG,00-0036429,C.Woerner,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,3,32,0,0,0,12,20,1,1.607382422,0,2.666666667,0.036585366,0.015151515,0.065484109,0,3.2,6.2
2023,REG,00-0036438,S.Sullivan,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,12,24,125,0,0,0,255,8,5,-1.629873274,0,0.490196078,0.085714286,0.110437419,0.205877622,0,12.5,24.5
2023,REG,00-0036442,J.Burrow,QB,QB,244,365,2309,15,6,24,180,2,1,2347,1239,115,6.095037059,0,0.983809118,0.068673225,31,88,0,0,0,9,-3.512241517,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,147.16,147.16
2023,REG,00-0036450,K.Vaughn,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,24,42,0,0,0,0,-11.1368328,0,2,5,2,0,0,0,-2,1,0,-4.583285462,0,-1,0.036231884,-0.001670844,0.053178235,0,4.4,6.4
2023,REG,00-0036482,M.Strachan,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,3,45,0,0,0,73,8,1,1.162158836,0,0.616438356,0.05,0.140115163,0.173080614,0,4.5,5.5
2023,REG,00-0036493,D.Jackson,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,14,16,0,1,1,1,-11.44321409,0,5,6,14,0,1,1,-6,20,0,-8.510520982,0,-2.333333333,0.153846154,-0.027522936,0.211503176,0,-1,4
2023,REG,00-0036497,T.Jones,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,11,18,83,0,0,0,152,31,4,-0.087813093,0,0.546052632,0.057142857,0.061638281,0.128861082,0,8.3,19.3
2023,REG,00-0036504,B.Echols,CB,DB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,18,0,0,0,10,8,1,2.670900026,0,1.8,0.035714286,0.054347826,0.091614907,0,1.8,2.8
2023,REG,00-0036510,K.Yeboah,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,4,28,0,0,0,19,20,1,-2.65620054,0,1.473684211,0.04494382,0.059561129,0.10910852,0,2.8,4.8
2023,REG,00-0036550,R.Bateman,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,18,0,0,0,1,2.521248689,0,32,56,367,1,0,0,811,59,20,3.508155185,0,0.452527744,0.12962963,0.214720678,0.344748919,0,44.5,76.5
2023,REG,00-0036554,N.Collins,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,7,0,0,0,0,0.345507143,0,80,109,1297,8,1,0,1186,549,53,71.10388175,1,1.093591906,0.221095335,0.277167563,0.525660296,0,180.4,260.4
2023,REG,00-0036555,C.Hubbard,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,238,902,5,0,0,59,-21.51596445,0,39,44,233,0,1,0,-34,269,9,-10.74026482,0,-6.852941176,0.086614173,-0.010140173,0.122823139,0,143.5,182.5
2023,REG,00-0036556,B.Jordan,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,17,21,219,2,0,0,115,124,13,17.50110165,0,1.904347826,0.070234114,0.044992175,0.136845693,0,33.9,50.9
