season,season_type,player_id,player_name,player_display_name,position,position_group,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
2023,POST,00-0026158,J.Flacco,Joe Flacco,QB,QB,34,46,307,1,2,4,39,0,0,314,130,14,-17.75929211,0,0.977707006,0.055458699,3,13,0,0,0,2,1.840030672,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,13.58,13.58
2023,POST,00-0026498,M.Stafford,Matthew Stafford,QB,QB,25,36,367,2,0,2,10,0,0,335,207,15,18.57605467,0,1.095522388,0.238550964,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,22.68,22.68
2023,POST,00-0027944,J.Jones,Julio Jones,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,3,22,0,1,0,22,0,1,1.307977638,0,1,0.09375,0.086614173,0.201254921,0,2.2,5.2
2023,POST,00-0029892,K.Juszczyk,Kyle Juszczyk,FB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,5,0,0,0,1,0.037399775,0,4,5,64,0,0,0,45,23,4,4.376852583,0,1.422222222,0.074626866,0.076142132,0.165239791,0,6.9,10.9
2023,POST,00-0030068,M.Goodwin,Marquise Goodwin,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,13,0,0,-0.902222553,0,0,0.023255814,0.045936396,0.067039198,0,0,0
2023,POST,00-0030431,R.Woods,Robert Woods,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,6,17,0,0,0,42,5,1,-3.488318692,0,0.404761905,0.113207547,0.099056604,0.239150943,0,1.7,3.7
2023,POST,00-0030506,T.Kelce,Travis Kelce,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,5,0,0,0,1,0.458317911,0,32,37,355,3,0,0,243,158,19,29.6187794,0,1.46090535,0.278195489,0.267032967,0.60421631,0,54,86
2023,POST,00-0030513,L.Murray,Latavius Murray,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,6,40,0,0,0,4,35,1,-0.606983716,0,10,0.089552239,0.018691589,0.14741247,0,4,9
2023,POST,00-0031235,O.Beckham,Odell Beckham,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,7,34,0,0,0,111,2,2,2.688505842,0,0.306306306,0.127272727,0.222,0.346309091,0,3.4,7.4
2023,POST,00-0031236,B.Cooks,Brandin Cooks,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,6,0,0,0,0,0.256692314,0,6,8,47,0,0,0,93,1,4,-1.054719862,0,0.505376344,0.137931034,0.189409369,0.33948311,0,5.3,11.3
2023,POST,00-0031376,J.McKinnon,Jerick McKinnon,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,15,0,0,0,1,14,1,0.313795945,0,15,0.047619048,0.003861004,0.074131274,0,1.5,3.5
2023,POST,00-0031408,M.Evans,Mike Evans,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,11,19,195,1,0,0,312,35,7,8.836639625,0,0.625,0.256756757,0.485225505,0.724792989,0,25.5,36.5
2023,POST,00-0031428,A.Robinson,Allen Robinson,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,3,12,0,0,0,4,13,1,-1.308388932,0,3,0.078947368,0.014184397,0.128350131,0,1.2,3.2
2023,POST,00-0031544,A.Cooper,Amari Cooper,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,5,59,0,0,0,66,7,4,3.898228419,0,0.893939394,0.11627907,0.233215548,0.337669488,0,5.9,9.9
2023,POST,00-0031549,N.Agholor,Nelson Agholor,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,7,51,1,0,0,80,23,2,0.539591518,0,0.6375,0.127272727,0.16,0.302909091,0,11.1,14.1
2023,POST,00-0031588,S.Diggs,Stefon Diggs,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,7,0,0,0,1,0.601213019,0,10,17,73,0,1,0,144,57,5,0.325372289,0,0.506944444,0.253731343,0.352941176,0.627655838,0,8,18
2023,POST,00-0031687,R.Mostert,Raheem Mostert,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,33,0,0,0,2,-0.366631521,0,1,2,-3,0,0,0,-12,3,0,-2.524189745,0,0.25,0.052631579,-0.042105263,0.049473684,0,3,4
2023,POST,00-0032128,C.Conley,Chris Conley,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,35,0,0,0,34,1,2,3.67936285,0,1.029411765,0.02739726,0.058519793,0.082059746,0,3.5,5.5
2023,POST,00-0032775,D.Robinson,Demarcus Robinson,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,6,44,0,0,0,126,2,3,1.733956185,0,0.349206349,0.176470588,0.396226415,0.542064373,0,4.4,7.4
2023,POST,00-0033040,T.Hill,Tyreek Hill,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,8,62,1,0,0,83,31,1,-2.444334378,0,0.746987952,0.210526316,0.29122807,0.519649123,0,12.2,17.2
2023,POST,00-0033077,D.Prescott,Dak Prescott,QB,QB,41,60,403,3,2,4,16,0,0,522,151,25,-3.369603094,0,0.772030651,0.105469368,6,45,0,0,0,4,4.515466945,1,0,0,0,0,0,0,0,0,0,,0,,,,,0,30.62,30.62
2023,POST,00-0033106,J.Goff,Jared Goff,QB,QB,77,111,837,4,0,7,45,1,0,756,440,50,26.32762084,0,1.107142857,0.134338386,9,3,0,0,0,1,-2.638715154,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,49.78,49.78
2023,POST,00-0033110,T.Higbee,Tyler Higbee,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,10,0,0,-0.470492767,0,0,0.029411765,0.031446541,0.066130226,0,0,0
2023,POST,00-0033280,C.McCaffrey,Christian McCaffrey,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,59,268,4,1,1,15,-2.337357283,0,19,25,152,1,0,0,38,142,5,1.33520437,0,4,0.242718447,0.043930636,0.394829115,0,70,89
2023,POST,00-0033288,G.Kittle,George Kittle,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,8,13,112,1,0,0,143,56,4,7.629368169,0,0.783216783,0.126213592,0.165317919,0.305042932,0,17.2,25.2
2023,POST,00-0033293,A.Jones,Aaron Jones,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,39,226,3,0,0,14,8.270346802,0,4,7,21,0,0,0,-9,26,1,-3.791253505,1,-2.333333333,0.12962963,-0.021126761,0.179655712,0,44.7,48.7
2023,POST,00-0033455,A.Firkser,Anthony Firkser,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,8,0,0,0,4,4,0,1.171634408,0,2,0.025,0.010781671,0.04504717,0,0.8,1.8
2023,POST,00-0033589,D.Moore,David Moore,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,4,77,1,0,0,47,42,3,7.225981688,0,1.638297872,0.054054054,0.073094868,0.132247489,0,13.7,16.7
2023,POST,00-0033591,N.Brown,Noah Brown,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,17,0,0,-1.833321381,0,0,0.045454545,0.082524272,0.125948808,0,0,0
2023,POST,00-0033854,D.Ogunbowale,Dare Ogunbowale,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,7,0,0,0,0,-1.362076687,0,1,1,13,0,0,0,5,8,0,-0.013762244,0,2.6,0.032258065,0.02293578,0.064442143,0,2,3
2023,POST,00-0033873,P.Mahomes,Patrick Mahomes,QB,QB,104,149,1051,6,1,5,19,1,0,973,536,53,35.97659035,0,1.08016444,0.199068456,23,141,0,1,0,9,9.170616541,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,78.14,78.14
2023,POST,00-0033885,D.Njoku,David Njoku,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,11,93,0,0,0,135,19,4,1.934439826,0,0.688888889,0.255813953,0.477031802,0.717643192,0,9.3,16.3
2023,POST,00-0033893,D.Cook,Dalvin Cook,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,23,0,0,0,1,-1.456996729,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,2.3,2.3
2023,POST,00-0033908,C.Kupp,Cooper Kupp,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,9,27,0,0,0,68,5,2,-1.173747705,0,0.397058824,0.264705882,0.213836478,0.546744358,0,2.7,7.7
2023,POST,00-0033921,C.Godwin,Chris Godwin,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,8,13,85,1,0,0,130,30,4,3.910464167,0,0.653846154,0.175675676,0.202177294,0.405037619,0,14.5,22.5
2023,POST,00-0033923,K.Hunt,Kareem Hunt,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,26,1,0,0,2,-0.819917735,0,5,6,9,1,0,0,-9,19,1,-3.89380572,0,-1,0.139534884,-0.03180212,0.187040841,0,15.5,20.5
2023,POST,00-0033943,J.Reynolds,Josh Reynolds,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,8,14,132,1,0,0,169,36,7,3.04247248,0,0.781065089,0.12962963,0.222368421,0.350102339,0,19.2,27.2
2023,POST,00-0034054,R.Cracraft,River Cracraft,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,3,33,0,0,0,30,14,2,1.396124144,0,1.1,0.078947368,0.105263158,0.192105263,0,3.3,5.3
2023,POST,00-0034115,J.Wilson,Jeff Wilson,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,6,0,0,0,-1,9,0,-0.754996515,0,-6,0.052631579,-0.003508772,0.076491228,0,0.6,1.6
2023,POST,00-0034171,J.Cabinda,Jason Cabinda,FB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,0,0,0,0,-3,3,0,-0.819128351,0,0,0.023809524,-0.011952191,0.027347752,0,0,1
2023,POST,00-0034184,G.Edwards,Gus Edwards,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,13,60,0,0,0,4,1.419834074,0,2,3,15,0,0,0,7,15,1,-0.572353684,0,2.142857143,0.054545455,0.014,0.091618182,0,7.5,9.5
2023,POST,00-0034272,M.Valdes-Scantling,Marquez Valdes-Scantling,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,8,13,128,1,0,0,237,7,5,5.184591498,0,0.540084388,0.097744361,0.26043956,0.328924234,0,18.8,26.8
2023,POST,00-0034286,R.James,Richie James,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,4,6,0,0,0,19,0,1,-1.625360666,0,0.315789474,0.035714286,0.025333333,0.071304762,0,0.6,1.6
2023,POST,00-0034351,D.Goedert,Dallas Goedert,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,6,21,1,0,0,37,7,1,-1.688571138,0,0.567567568,0.1875,0.145669291,0.383218504,0,8.1,12.1
2023,POST,00-0034383,D.Schultz,Dalton Schultz,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,6,9,80,1,0,0,128,4,3,3.232323137,0,0.625,0.169811321,0.301886792,0.466037736,0,14,20
2023,POST,00-0034386,J.Watson,Justin Watson,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,6,10,90,0,0,0,132,24,4,4.113228139,0,0.681818182,0.07518797,0.145054945,0.214320416,0,9,15
2023,POST,00-0034407,R.McCloud,Ray-Ray McCloud,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,3,26,0,0,0,48,1,1,-0.04629292,0,0.541666667,0.04109589,0.082616179,0.119475161,0,2.6,4.6
2023,POST,00-0034418,C.Wilson,Cedrick Wilson Jr.,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,7,37,0,0,0,86,4,2,0.943773281,0,0.430232558,0.184210526,0.301754386,0.48754386,0,3.7,6.7
2023,POST,00-0034419,B.Berrios,Braxton Berrios,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,15,0,0,-1.074139118,0,0,0.026315789,0.052631579,0.076315789,0,0,0
2023,POST,00-0034487,T.Sherfield,Trent Sherfield,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,3,7,0,0,0,81,4,1,-0.607131368,0,0.086419753,0.081081081,0.378504673,0.386574893,0,0.7,1.7
2023,POST,00-0034681,C.Edmonds,Chase Edmonds,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,11,31,0,0,0,1,-3.454039715,0,3,4,26,0,0,0,-13,32,1,1.218790887,0,-2,0.054054054,-0.020217729,0.066928671,0,5.7,8.7
2023,POST,00-0034753,M.Andrews,Mark Andrews,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,15,0,0,0,15,0,0,0.759886206,0,1,0.058823529,0.04491018,0.11967242,0,1.5,3.5
2023,POST,00-0034764,M.Gallup,Michael Gallup,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,6,6,103,0,0,0,66,37,4,6.123550178,0,1.560606061,0.103448276,0.134419552,0.2492661,0,10.3,16.3
2023,POST,00-0034771,M.Rudolph,Mason Rudolph,QB,QB,22,39,229,2,1,1,11,0,0,282,99,14,-1.140987583,0,0.812056738,0.026757502,2,16,0,0,0,2,-0.841692233,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,16.76,16.76
2023,POST,00-0034796,L.Jackson,Lamar Jackson,QB,QB,36,59,424,3,1,7,46,1,1,510,171,21,-1.131684904,0,0.831372549,0.110043982,19,154,2,0,0,9,15.27324207,0,1,1,13,0,0,0,-1,14,1,1.159703504,0,0,0.029411765,-0.002994012,0.042021839,0,53.66,54.66
2023,POST,00-0034798,D.Smythe,Durham Smythe,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,4,12,0,0,0,8,3,0,-3.611149932,0,1.5,0.105263158,0.028070175,0.17754386,0,1.2,4.2
2023,POST,00-0034855,B.Mayfield,Baker Mayfield,QB,QB,48,77,686,6,2,8,60,0,0,649,345,31,16.33442359,0,1.057010786,0.09449262,4,31,0,0,0,2,1.972440818,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,50.54,50.54
2023,POST,00-0034857,J.Allen,Josh Allen,QB,QB,47,69,389,4,0,2,14,0,0,437,282,23,9.466950318,0,0.890160183,0.153223817,20,146,3,1,0,9,17.01539051,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,64.16,64.16
2023,POST,00-0034928,S.Sims,Steven Sims,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,1,6,6
2023,POST,00-0034959,A.Beck,Andrew Beck,FB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,-4,0,0,-0.393070997,0,0,0.045454545,-0.019417476,0.054589585,0,0,0
2023,POST,00-0034975,J.Hill,Justice Hill,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,16,69,0,0,0,3,-1.456326339,0,6,9,45,0,0,0,-5,41,4,2.54521732,0,-9,0.163636364,-0.01497006,0.234975504,0,11.4,17.4
2023,POST,00-0035140,M.Hardman,Mecole Hardman,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,-5,0,1,0,0,-3.782548866,0,5,7,62,1,1,0,107,16,2,-4.658725894,0,0.579439252,0.072164948,0.153515065,0.215707968,0,11.7,16.7
2023,POST,00-0035208,O.Zaccheaus,Olamide Zaccheaus,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,5,0,0,0,5,0,0,-0.223590387,0,1,0.03125,0.019685039,0.060654528,0,0.5,1.5
2023,POST,00-0035215,D.Harty,Deonte Harty,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,37,0,0,0,9,28,1,1.704744685,0,4.111111111,0.029850746,0.022058824,0.060217296,0,3.7,5.7
2023,POST,00-0035216,D.Johnson,Diontae Johnson,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,7,48,1,0,0,75,18,4,-0.512541251,0,0.64,0.184210526,0.265957447,0.462486002,0,10.8,14.8
2023,POST,00-0035250,D.Singletary,Devin Singletary,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,22,88,1,0,0,4,-4.667220465,0,8,9,52,0,0,0,26,42,2,1.655657128,0,2,0.169811321,0.061320755,0.297641509,0,20,28
2023,POST,00-0035261,T.Pollard,Tony Pollard,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,15,56,1,0,0,4,2.040511842,0,7,9,29,0,0,0,14,33,1,-1.867162981,0,2.071428571,0.155172414,0.028513238,0.252717887,0,14.5,21.5
2023,POST,00-0035527,A.Isabella,Andy Isabella,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,-6,0,0,-0.428989586,0,0,0.033333333,-0.030927835,0.028350515,0,0,0
2023,POST,00-0035537,T.Johnson,Ty Johnson,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,15,66,0,0,0,6,0.859771562,0,1,3,14,0,0,0,24,11,1,-0.461772379,0,0.583333333,0.044776119,0.058823529,0.10834065,0,8,9
2023,POST,00-0035567,C.Reynolds,Craig Reynolds,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,1,1,0,0,1,2.028224629,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,6.1,6.1
2023,POST,00-0035685,D.Montgomery,David Montgomery,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,39,183,2,0,0,11,0.800619381,0,6,7,45,0,0,0,7,35,4,2.743006223,0,6.428571429,0.064814815,0.011254019,0.105100036,0,34.8,40.8
2023,POST,00-0035689,D.Knox,Dawson Knox,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,3,13,1,0,0,18,5,2,2.262376188,0,0.722222222,0.044776119,0.044117647,0.098046532,0,7.3,9.3
2023,POST,00-0035719,D.Samuel,Deebo Samuel Sr.,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,6,15,0,0,0,1,-1.428762685,0,13,22,146,0,0,0,164,114,6,-0.732128141,0,0.890243902,0.213592233,0.189595376,0.453105113,0,16.1,29.1
2023,POST,00-0035973,P.Taylor,Patrick Taylor,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,6,0,0,0,0,-1.846665644,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.6,0.6
2023,POST,00-0036139,R.Dowdle,Rico Dowdle,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,11,0,0,0,0,-0.134470759,1,2,3,14,0,0,0,13,13,2,1.461886225,0,1.076923077,0.051724138,0.026476578,0.096119812,0,4.5,6.5
2023,POST,00-0036212,T.Tagovailoa,Tua Tagovailoa,QB,QB,20,39,199,1,1,2,11,0,0,289,90,8,-13.94482591,0,0.688581315,-0.059479737,3,25,0,0,0,2,1.612919848,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,12.46,12.46
2023,POST,00-0036232,H.Bryant,Harrison Bryant,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,6,65,0,0,0,46,36,2,-2.251341145,0,1.413043478,0.139534884,0.16254417,0.323083244,0,6.5,10.5
2023,POST,00-0036259,J.Jennings,Jauan Jennings,WR,WR,1,1,21,1,0,0,0,0,0,-5,26,1,2.946513367,0,0,,1,-1,0,0,0,0,-1.080779844,0,10,13,111,1,0,0,112,39,8,7.630214094,0,0.991071429,0.126213592,0.129479769,0.279956226,0,21.84,31.84
2023,POST,00-0036261,B.Aiyuk,Brandon Aiyuk,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,9,20,149,1,0,0,281,27,9,8.292306588,0,0.53024911,0.194174757,0.324855491,0.51866098,0,20.9,29.9
2023,POST,00-0036264,J.Love,Jordan Love,QB,QB,37,55,466,5,2,0,0,0,0,424,202,21,22.75225462,1,1.099056604,0.208556586,6,2,0,1,0,1,-5.054431588,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,36.84,36.84
2023,POST,00-0036271,Q.Watkins,Quez Watkins,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,4,12,0,0,0,25,15,0,-1.293657939,0,0.48,0.125,0.098425197,0.256397638,0,1.2,4.2
2023,POST,00-0036275,D.Swift,D'Andre Swift,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,10,34,0,0,0,2,-2.414605384,0,4,4,32,0,0,0,6,26,1,0.72334658,0,5.333333333,0.125,0.023622047,0.204035433,0,6.6,10.6
2023,POST,00-0036358,C.Lamb,CeeDee Lamb,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,5,0,0,0,0,-0.323081082,0,9,17,110,0,0,0,204,35,7,-6.366525623,0,0.539215686,0.293103448,0.415478615,0.730490203,0,11.5,20.5
2023,POST,00-0036360,C.Edwards-Helaire,Clyde Edwards-Helaire,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,11,53,0,1,1,3,-2.831345655,0,4,4,7,0,0,0,-12,19,1,-0.611295875,0,-0.583333333,0.043956044,-0.01843318,0.05303084,0,4,8
2023,POST,00-0036389,J.Hurts,Jalen Hurts,QB,QB,25,35,250,1,0,3,16,0,0,275,102,9,-3.095590669,0,0.909090909,0.07962122,1,5,0,0,0,0,-0.096489458,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,14.5,14.5
2023,POST,00-0036550,R.Bateman,Rashod Bateman,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,6,41,0,0,0,90,5,2,0.224693869,0,0.455555556,0.109090909,0.18,0.289636364,0,4.1,8.1
2023,POST,00-0036554,N.Collins,Nico Collins,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,4,0,0,0,0,-0.114803137,0,11,17,164,1,0,0,184,92,9,7.605291799,0,0.891304348,0.320754717,0.433962264,0.78490566,0,22.8,33.8
2023,POST,00-0036556,B.Jordan,Brevin Jordan,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,76,1,0,0,6,72,1,5.0874782,0,12.66666667,0.037735849,0.014150943,0.066509434,0,13.6,14.6
2023,POST,00-0036567,E.Mitchell,Elijah Mitchell,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,6,15,1,0,0,1,0.305510385,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,7.5,7.5
2023,POST,00-0036613,J.Waddle,Jaylen Waddle,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,9,0,0,0,0,0.7602419,0,2,5,31,0,0,0,86,0,2,-0.97901748,0,0.360465116,0.131578947,0.301754386,0.408596491,0,4,6
2023,POST,00-0036637,N.Gray,Noah Gray,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,8,11,66,0,0,0,73,28,3,-0.389573397,0,0.904109589,0.082706767,0.08021978,0.180213997,0,6.6,14.6
2023,POST,00-0036754,B.Wright,Brock Wright,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,29,0,0,0,2,27,1,2.274897287,0,14.5,0.023809524,0.007968127,0.041291975,0,2.9,3.9
2023,POST,00-0036849,T.Atwell,Tutu Atwell,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,38,1,0,0,16,22,1,3.590081709,0,2.375,0.029411765,0.050314465,0.079337773,0,9.8,10.8
2023,POST,00-0036862,B.Skowronek,Ben Skowronek,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,5,0,0,0,4,1,0,-0.202467283,0,1.25,0.029411765,0.012578616,0.052922679,0,0.5,1.5
2023,POST,00-0036888,D.Hamlin,Damar Hamlin,SS,DB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2,0,0,0,0,-2.697172796,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.2,0.2
2023,POST,00-0036893,N.Harris,Najee Harris,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,12,37,0,0,0,1,-2.722793484,0,2,3,15,0,0,0,8,10,1,-0.090713174,0,1.875,0.078947368,0.028368794,0.138279209,0,5.2,7.2
2023,POST,00-0036894,P.Freiermuth,Pat Freiermuth,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,8,76,0,1,0,64,34,3,2.831987585,0,1.1875,0.210526316,0.226950355,0.474654722,0,7.6,12.6
2023,POST,00-0036898,D.Mills,Davis Mills,QB,QB,1,1,6,0,0,0,0,0,0,0,6,0,-1.182842053,0,0,,3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-0.16,-0.16
2023,POST,00-0036912,D.Smith,DeVonta Smith,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,8,12,148,0,0,0,160,43,6,4.225849905,0,0.925,0.375,0.62992126,1.003444882,0,14.8,22.8
2023,POST,00-0036919,K.Gainwell,Kenneth Gainwell,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,3,0,0,0,1,-2.470162249,0,2,2,10,0,0,0,-1,11,0,-0.943004097,0,-10,0.0625,-0.003937008,0.090994094,0,1.3,3.3
